gene_id;C1A;C1B;C1C;T2A;T2B;T2C;T3A;T3B;T3C;H4A;H4B;H4C;H5A;H5B;H5C;P6A;P6B;P6C;P7A;P7B;P7C;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
D9Q99_RS04450;192.9688335;200.5862446;205.6514761;1.302210705;83.07510136;99.31442134;116.9766026;118.1712257;112.8985927;142.193494;113.7836925;128.951493;138.9903177;124.2809051;163.6272745;131.6521762;93.3338845;36.03129193;87.97248219;147.9720515;141.2427592;D9Q99_RS04450;NZ_CP033020.1;918341;919460;+;1120;protein_coding;EscU/YscU/HrcU family type III secretion system export apparatus switch protein&&sp|P40702|SPAS_SALTY Surface presentation of antigens protein SpaS OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=spaS PE=1 SV=1 && PF01312:FlhB HrpN YscU SpaS Family;-
D9Q99_RS12460;100.4576214;103.4565626;100.7487352;145.5676612;132.778426;133.3547668;122.0108087;129.2771463;116.2878966;130.900643;149.8240085;130.4510982;113.5205443;128.1838747;125.3261774;112.3517302;129.2798375;106.7966403;128.2400917;115.5917068;125.7697842;trpE;NZ_CP033020.1;2603633;2605195;+;1563;protein_coding;anthranilate synthase component I&&sp|P00895|TRPE_ECOLI Anthranilate synthase component 1 OS=Escherichia coli (strain K12) OX=83333 GN=trpE PE=1 SV=2 && PF04715:Anthranilate synthase component I, N terminal region|PF00425:chorismate binding enzyme;-
D9Q99_RS07090;138.2529145;130.9258927;120.0928035;113.9116533;131.0045299;126.6075415;113.3864215;121.5279062;123.2335628;135.3116562;124.5064213;128.856279;117.1982108;126.8071646;121.4472395;100.6430047;116.1283337;133.0329937;132.7033149;117.0789617;106.5111559;hisM;NZ_CP033020.1;1474865;1475581;+;717;protein_coding;ABC transporter permease&&sp|P0AEU5|HISM_ECO57 Histidine transport system permease protein HisM OS=Escherichia coli O157:H7 OX=83334 GN=hisM PE=3 SV=1 && PF00528:Binding-protein-dependent transport system inner membrane component;BPD_transp_1
D9Q99_RS13015;113.7365282;113.0841077;118.1031949;169.4865064;114.6283967;124.5872889;128.4680027;124.1123454;117.975724;128.968669;119.3552116;144.2459736;128.9501336;136.531902;125.8171322;132.0228927;110.6569696;56.09542252;97.48344852;133.7680529;140.2492534;rluE;NZ_CP033020.1;2711567;2712220;+;654;protein_coding;23S rRNA pseudouridine(2457) synthase RluE&&sp|P75966|RLUE_ECOLI Ribosomal large subunit pseudouridine synthase E OS=Escherichia coli (strain K12) OX=83333 GN=rluE PE=1 SV=2 && PF00849:RNA pseudouridylate synthase;-
D9Q99_RS13735;111.7714895;122.0038501;117.9292065;160.545419;119.7998774;126.8498893;124.403539;127.3046192;126.7861848;137.099248;119.6833886;129.2455;145.0428351;129.712942;139.462993;119.3145212;109.385941;59.72205682;95.09960379;132.2818189;124.6653644;gfcB;NZ_CP033020.1;2855155;2855799;+;645;protein_coding;lipoprotein GfcB&&sp|P75884|GFCB_ECOLI Uncharacterized lipoprotein GfcB OS=Escherichia coli (strain K12) OX=83333 GN=gfcB PE=1 SV=1 && PF11102:Group 4 capsule polysaccharide lipoprotein gfcB, YjbF;-
D9Q99_RS02875;122.2680063;108.6796163;105.2132699;147.320807;142.7661001;129.7725514;137.7558164;116.1648196;123.7632369;124.0981721;143.7537908;117.9948302;104.9549325;120.0340399;110.1482907;100.5923218;144.1052532;152.8600264;109.7695856;103.7579167;109.1794849;yraN;NZ_CP033020.1;592523;592918;-;396;protein_coding;YraN family protein&&sp|C4ZSN9|YRAN_ECOBW UPF0102 protein YraN OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=yraN PE=3 SV=1 && PF02021:Uncharacterised protein family UPF0102;-
D9Q99_RS08610;130.7914626;144.7645459;141.4295866;8.510436117;106.3878371;101.6001157;132.9253407;136.044558;127.1600522;135.7779177;116.7016551;136.1975337;137.6861731;138.1426129;154.29819;128.3901313;106.3288651;97.00089201;108.8568407;140.0964891;145.4461237;D9Q99_RS08610;NZ_CP033020.1;1820866;1822236;-;1371;protein_coding;PTS transporter subunit IIC&&sp|P39365|SGCC_ECOLI Putative permease IIC component OS=Escherichia coli (strain K12) OX=83333 GN=sgcC PE=3 SV=1 && PF03611:PTS system sugar-specific permease component;-
D9Q99_RS09010;118.7604895;121.0645975;122.1695696;27.98781217;135.6598102;133.2422305;125.7652697;136.4691692;134.356435;142.4117903;144.2135577;138.8766445;139.319281;142.1856698;140.6978659;123.9192657;120.3847296;50.84469961;91.65409324;145.8735473;137.4169465;fliD;NZ_CP033020.1;1910367;1911773;-;1407;protein_coding;flagellar filament capping protein FliD&&sp|P24216|FLID_ECOLI Flagellar hook-associated protein 2 OS=Escherichia coli (strain K12) OX=83333 GN=fliD PE=1 SV=5 && PF02465:Flagellar hook-associated protein 2 N-terminus|PF07195:Flagellar hook-associated protein 2 C-terminus;-
D9Q99_RS00605;183.8152632;175.4550254;180.3656056;164.1574707;109.7118799;120.3811168;124.2909622;113.1629984;129.7240785;120.9995276;82.14502332;111.8652286;117.7676126;109.2966825;137.2962996;140.392874;61.19794517;41.6890981;82.58854537;139.1476641;127.2545932;yibG;NZ_CP033020.1;126140;126601;-;462;protein_coding;sel1 repeat family protein&&sp|P32106|YIBG_ECOLI Uncharacterized protein YibG OS=Escherichia coli (strain K12) OX=83333 GN=yibG PE=3 SV=1 && -;-
D9Q99_RS07080;106.8975005;111.8854689;119.5207862;178.8169796;120.6410327;119.1740672;109.8116541;112.8882709;118.9265127;119.5900443;131.9120034;122.5157049;119.0936889;109.1210729;126.106367;118.7954338;141.786318;91.36461347;131.3870442;138.3438889;124.109712;hisJ;NZ_CP033020.1;1473310;1474092;+;783;protein_coding;histidine ABC transporter substrate-binding protein HisJ&&sp|P0AEU2|HISJ_ECO57 Histidine-binding periplasmic protein OS=Escherichia coli O157:H7 OX=83334 GN=hisJ PE=3 SV=1 && PF00497:Bacterial extracellular solute-binding proteins, family 3;-
D9Q99_RS08810;130.6025556;133.8959786;125.927499;84.54933273;98.45937939;94.32266966;116.8012703;125.1456582;124.8086903;111.5600361;150.0039556;139.7982227;147.4844964;119.1073244;147.4257422;127.9558148;98.36749889;90.82987075;115.4966944;134.8615485;155.1848184;hiuH;NZ_CP033020.1;1876975;1877388;-;414;protein_coding;hydroxyisourate hydrolase&&sp|Q8XB75|HIUH_ECO57 5-hydroxyisourate hydrolase OS=Escherichia coli O157:H7 OX=83334 GN=hiuH PE=3 SV=1 && PF00576:HIUase/Transthyretin family;-
D9Q99_RS12340;76.36929099;116.8660621;104.9900057;209.5511479;82.50216963;103.9534662;112.031046;106.471886;120.7148813;140.0012775;122.6864249;122.0636174;119.8657712;124.2505111;142.328788;129.4497328;110.3150559;100.1496725;180.4258706;125.4133802;121.916505;yciZ;NZ_CP033020.1;2581971;2582144;+;174;protein_coding;protein YciZ&&sp|B7UR93|YCIZ_ECO27 UPF0509 protein YciZ OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yciZ PE=3 SV=1 && -;-
D9Q99_RS05665;131.4522759;134.2842212;125.8997383;111.7332869;122.0511133;129.2298146;127.9584332;120.0218906;127.3615784;120.6127715;120.5563576;127.8036914;123.9135399;131.304288;129.0444684;122.3811655;104.2208652;80.72803349;111.3977897;131.2228549;138.9697696;dgcN;NZ_CP033020.1;1168471;1169697;-;1227;protein_coding;diguanylate cyclase DgcN&&sp|P46139|DGCN_ECOLI Diguanylate cyclase DgcN OS=Escherichia coli (strain K12) OX=83333 GN=dgcN PE=1 SV=2 && PF00990:Diguanylate cyclase, GGDEF domain|PF17152:Periplasmic sensor domain;GGDEF
D9Q99_RS10115;113.8411564;123.3081036;121.2186363;128.3458871;86.01411384;101.6528886;114.6433669;116.5993474;111.2765871;116.0278795;136.5661013;111.15113;105.794572;97.53494918;113.5471523;104.2789514;139.7244535;238.4616411;159.0634475;120.0533705;112.3303844;btuD;NZ_CP033020.1;2122306;2123055;+;750;protein_coding;vitamin B12 ABC transporter ATP-binding protein BtuD&&sp|A7ZMH7|BTUD_ECO24 Vitamin B12 import ATP-binding protein BtuD OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=btuD PE=3 SV=1 && PF00005:ABC transporter;ABC_tran
Novel00024;85.30612292;103.3477822;91.34698752;166.7937967;133.6271843;126.3347777;127.8018687;128.8159117;136.677498;123.0219687;112.9767159;116.268842;117.5718552;122.677462;105.3838685;118.9778462;124.1758033;163.4301346;141.2991475;117.6426547;107.4643965;-;NZ_CP033020.1;447857;448608;-;752;-;PF00253:Ribosomal protein S14p/S29e|PF00410:Ribosomal protein S8;Ribosomal_S14
D9Q99_RS14775;187.4698358;200.1007099;172.8082473;15.07468723;91.59012037;102.2137538;113.2361153;150.9156098;130.6216116;120.0709975;132.6100861;110.6773213;109.3483948;121.677627;133.7655706;112.0931364;119.9760015;56.87814935;122.3065771;124.9666953;142.5194493;D9Q99_RS14775;NZ_CP033020.1;3064943;3065329;+;387;protein_coding;type II toxin-antitoxin system RelE/ParE family toxin&&-- && PF06296:RelE toxin of RelE / RelB toxin-antitoxin system;-
D9Q99_RS07920;149.2310154;132.5910262;139.7662067;125.8531821;131.3476898;131.8722117;125.6634753;120.8371704;126.0945479;131.8935128;131.899355;112.8217792;117.4794084;118.9169104;120.0818274;106.9639349;124.1892453;67.65412441;95.79057785;124.0853934;134.6887103;mdtQ;NZ_CP033020.1;1665369;1666805;+;1437;protein_coding;multidrug resistance outer membrane protein MdtQ&&sp|Q83KF5|MDTQ_SHIFL Putative multidrug resistance outer membrane protein MdtQ OS=Shigella flexneri OX=623 GN=mdtQ PE=5 SV=3 && PF02321:Outer membrane efflux protein;OEP
D9Q99_RS09745;121.4804536;130.2094188;129.7994215;125.8736384;102.2145743;104.4851705;121.6702535;118.2172277;117.5956337;130.5499209;124.0294335;130.1601886;125.594442;137.8247838;133.6004279;117.0511021;109.385941;100.4847305;113.8199982;134.0090008;140.7444818;yeaG;NZ_CP033020.1;2047021;2048955;-;1935;protein_coding;protein kinase YeaG&&sp|P0ACY5|YEAG_ECO57 Uncharacterized protein YeaG OS=Escherichia coli O157:H7 OX=83334 GN=yeaG PE=3 SV=1 && PF08298:PrkA AAA domain|PF06798:PrkA serine protein kinase C-terminal domain;-
D9Q99_RS04660;132.1488222;133.1340816;133.8017625;117.9649697;137.6983379;137.5568956;120.7411661;133.5277404;117.0342609;125.6250837;138.9972315;121.8990709;113.3513271;119.7700838;110.0414889;90.98849685;130.3304863;116.8929613;121.9303338;94.44219042;119.3381588;ygdB;NZ_CP033020.1;956725;957132;+;408;protein_coding;DUF2509 family protein&&sp|P08370|YGDB_ECOLI Uncharacterized protein YgdB OS=Escherichia coli (strain K12) OX=83333 GN=ygdB PE=3 SV=2 && PF10713:Protein of unknown function (DUF2509);-
D9Q99_RS19645;119.0088118;113.1639694;112.6186655;18.23094987;114.4590285;129.6017981;122.1485785;144.5716774;106.1888572;137.2902701;118.5968774;146.75607;139.1702405;141.9094023;135.8092112;110.3618903;170.764725;57.32250989;165.0202771;131.0626316;132.163297;D9Q99_RS19645;NZ_CP033020.1;4076226;4076465;+;240;protein_coding;DUF2164 domain-containing protein&&-- && PF09932:Uncharacterized conserved protein (DUF2164);-
D9Q99_RS08665;206.8621636;184.8684664;208.2099887;21.89903888;94.73388936;101.5290232;124.7918978;132.484257;105.9680904;129.8163176;85.47522696;113.211256;131.1652994;137.8516716;136.7448338;121.5022017;77.89473143;68.85586774;72.52044696;149.9545425;157.7435346;D9Q99_RS08665;NZ_CP033020.1;1835050;1835382;-;333;protein_coding;NTF2 fold immunity protein&&-- && PF15631:NTF2 fold immunity protein;-
D9Q99_RS15280;109.8100192;114.2217975;109.0077388;36.63517421;132.7096075;145.2898932;135.0053787;128.9688453;137.0822785;137.4647298;115.3543657;131.3323314;128.9727252;135.5132378;136.3461352;122.1897286;112.7014607;114.5671888;121.3203567;123.7220565;134.0029226;modF;NZ_CP033020.1;3157129;3158601;+;1473;protein_coding;molybdate ABC transporter ATP-binding protein ModF&&sp|P31060|MODF_ECOLI ABC transporter ATP-binding protein ModF OS=Escherichia coli (strain K12) OX=83333 GN=modF PE=2 SV=2 && PF00005:ABC transporter;ABC_tran
D9Q99_RS12695;104.6306035;113.5466565;107.9614887;120.1193358;115.093919;109.4987972;118.2320371;116.8988461;116.574166;120.593996;113.8750814;126.5637369;112.615416;127.9728833;128.7451228;113.5056366;117.3531594;209.7678492;137.074541;116.9498775;112.090688;narX;NZ_CP033020.1;2647941;2649737;+;1797;protein_coding;nitrate/nitrite two-component system sensor histidine kinase NarX&&sp|P0AFA3|NARX_ECO57 Nitrate/nitrite sensor protein NarX OS=Escherichia coli O157:H7 OX=83334 GN=narX PE=3 SV=1 && PF00672:HAMP domain|PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase|PF07730:Histidine kinase|PF13675:Type IV pili methyl-accepting chemotaxis transducer N-term;HisKA_3
D9Q99_RS20850;116.1449634;112.7494493;108.1037444;186.6502011;133.7113536;126.7843677;121.4289992;123.5914954;136.9036091;116.7134927;135.4109369;123.5258379;121.6727539;113.7038068;107.9435958;121.9691307;123.9047846;109.1857331;81.21642555;127.5520254;110.6371549;nrfC;NZ_CP033020.1;4339441;4340112;-;672;protein_coding;cytochrome c nitrite reductase Fe-S protein&&sp|P0AAK8|NRFC_ECO57 Protein NrfC OS=Escherichia coli O157:H7 OX=83334 GN=nrfC PE=3 SV=1 && PF13247:4Fe-4S dicluster domain;-
D9Q99_RS00715;122.8478057;139.5782557;126.1306079;100.3682401;127.6795823;137.4178953;135.1880509;121.5490968;129.7905635;131.4231645;112.2207012;139.3100253;139.4343206;148.0793763;135.7233104;130.5168812;99.85099477;27.61342412;72.7075965;136.5588065;144.6817437;yiaM;NZ_CP033020.1;149977;150441;-;465;protein_coding;2%2C3-diketo-L-gulonate TRAP transporter small permease YiaM&&sp|P37674|YIAM_ECOLI 2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM OS=Escherichia coli (strain K12) OX=83333 GN=yiaM PE=1 SV=1 && PF04290:Tripartite ATP-independent periplasmic transporters, DctQ component;-
D9Q99_RS10310;135.6864277;121.9521907;125.0632229;118.6320183;116.1726457;113.2364368;134.0001177;129.4568962;128.192658;123.2934335;122.7753668;139.4484357;134.9850998;128.7133334;136.8412542;124.7355878;83.98095614;67.28766711;95.51879731;149.8754495;127.9220526;ydhY;NZ_CP033020.1;2162166;2162792;+;627;protein_coding;ferredoxin-like protein&&sp|P0AAL7|YDHY_ECO57 Uncharacterized ferredoxin-like protein YdhY OS=Escherichia coli O157:H7 OX=83334 GN=ydhY PE=4 SV=1 && PF13247:4Fe-4S dicluster domain;-
D9Q99_RS09175;140.5263755;147.4346933;150.5030985;164.2427916;99.78991155;98.41969682;109.7601464;115.6290535;104.8642561;121.3063717;133.7978695;117.596199;112.8407355;112.8938488;115.8732539;94.64958881;119.1789391;129.104752;113.1318973;117.3364776;136.7363427;motA;NZ_CP033020.1;1937949;1938836;+;888;protein_coding;flagellar motor stator protein MotA&&sp|P09348|MOTA_ECOLI Motility protein A OS=Escherichia coli (strain K12) OX=83333 GN=motA PE=1 SV=1 && PF01618:MotA/TolQ/ExbB proton channel family;-
D9Q99_RS08805;107.1449754;123.6185358;114.0603651;153.8293084;92.05217202;101.2592893;116.0777998;116.5399839;113.4167358;132.2638244;139.0335171;133.844882;123.915746;134.229166;139.5850014;117.2489703;149.9554963;74.83296814;105.247734;127.9327777;139.5133805;msrP;NZ_CP033020.1;1875862;1876866;-;1005;protein_coding;protein-methionine-sulfoxide reductase catalytic subunit MsrP&&sp|B7MWF7|MSRP_ECO81 Protein-methionine-sulfoxide reductase catalytic subunit MsrP OS=Escherichia coli O81 (strain ED1a) OX=585397 GN=msrP PE=3 SV=1 && PF00174:Oxidoreductase molybdopterin binding domain;-
D9Q99_RS16750;216.7902454;203.6764246;205.6227578;13.06878127;104.8115974;115.1208117;106.9697118;124.3627333;108.1588029;122.1367351;141.8216162;98.64621556;122.1539989;118.6227262;130.5692606;89.70232382;110.1707903;64.10259171;103.0024284;124.3685725;131.4301125;D9Q99_RS16750;NZ_CP033020.1;3473933;3474490;+;558;protein_coding;polysaccharide biosynthesis/export family protein&&-- && PF10531:SLBB domain|PF02563:Polysaccharide biosynthesis/export protein;-
D9Q99_RS14070;97.70936238;109.0522834;105.4681237;91.02545183;114.3804705;115.5745914;110.3865197;105.1126704;104.2771102;96.27046396;108.5799909;97.65955094;112.3330409;100.3999175;95.6386936;121.8806468;128.4069788;329.1369079;196.6199046;104.5712486;110.043542;mukE;NZ_CP033020.1;2929382;2930086;-;705;protein_coding;chromosome partition protein MukE&&sp|P22524|MUKE_ECOLI Chromosome partition protein MukE OS=Escherichia coli (strain K12) OX=83333 GN=mukE PE=1 SV=5 && PF04288:MukE-like family;-
sRNA00074;147.4717343;147.2832563;120.3394218;184.4050102;118.1512553;170.988879;144.1639817;122.7133601;141.638794;116.5328552;57.00581359;124.0980111;119.8657712;129.3566965;152.4295407;134.2441674;65.59273592;73.79449549;55.5156525;126.5432305;102.1776423;-;NZ_CP033020.1;2764074;2764160;-;87;-;-;-
D9Q99_RS08405;217.6667807;229.5230032;223.0666821;0;76.33367616;95.60269422;97.34532838;104.3732686;106.4641957;188.011068;102.5659069;103.0797533;144.3425139;119.2399472;153.1930296;126.9313079;72.37645861;34.35056773;59.69492072;149.1021511;149.8222733;rfbC;NZ_CP033020.1;1783688;1784221;+;534;protein_coding;dTDP-4-dehydrorhamnose 3%2C5-epimerase&&sp|P37780|RMLC_SHIFL dTDP-4-dehydrorhamnose 3,5-epimerase OS=Shigella flexneri OX=623 GN=rfbC PE=3 SV=1 && PF00908:dTDP-4-dehydrorhamnose 3,5-epimerase;-
D9Q99_RS15265;127.084815;131.9009176;117.4599189;37.68671808;130.0579709;127.5487868;117.9217476;124.3431032;122.2994591;129.8949882;145.1467539;140.404701;129.8512188;129.330308;121.7927263;113.979319;139.0783257;87.68714691;130.418748;121.6647297;126.5969467;modA;NZ_CP033020.1;3155055;3155828;-;774;protein_coding;molybdate ABC transporter substrate-binding protein&&sp|P37329|MODA_ECOLI Molybdate-binding protein ModA OS=Escherichia coli (strain K12) OX=83333 GN=modA PE=1 SV=1 && PF13531:Bacterial extracellular solute-binding protein;-
D9Q99_RS06085;145.2687414;133.9011743;129.3807612;123.8859914;115.6422518;119.2240815;121.161588;122.4485914;120.2052998;104.0221958;101.0161773;105.0108431;114.3725102;108.2485016;110.629655;134.475559;113.169917;123.9405619;162.2385999;122.7130817;120.6478023;sseB;NZ_CP033020.1;1256992;1257768;+;777;protein_coding;enhanced serine sensitivity protein SseB&&sp|P0AFZ1|SSEB_ECOLI Protein SseB OS=Escherichia coli (strain K12) OX=83333 GN=sseB PE=4 SV=1 && PF14581:SseB protein C-terminal domain|PF07179:SseB protein N-terminal domain;-
Novel00138;134.6862316;133.8392744;127.2540734;158.8884429;99.4510566;102.6783985;113.9937783;118.9205299;110.5266942;125.0362804;138.0656912;120.4202121;126.1271361;108.6625639;120.6937552;132.6796936;135.1597678;86.7201794;113.176617;127.6951436;115.447466;-;NZ_CP033020.1;2052129;2053101;+;973;-;PF02800:Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain|PF00044:Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain;-
D9Q99_RS03415;117.0445716;128.1319743;119.614148;113.223026;107.6552254;106.812067;126.9241055;126.1535977;128.7664045;126.1040311;112.172826;140.0214762;139.7047169;131.1915723;151.8475045;138.7047757;103.0707201;64.59391271;97.40897682;140.7389243;127.8168373;D9Q99_RS03415;NZ_CP033020.1;705999;708497;-;2499;protein_coding;fimbria/pilus outer membrane usher protein&&sp|P76655|YQIG_ECOLI Putative outer membrane usher protein YqiG OS=Escherichia coli (strain K12) OX=83333 GN=yqiG PE=5 SV=3 && PF13953:PapC C-terminal domain|PF13954:PapC N-terminal domain|PF00577:Outer membrane usher protein;-
D9Q99_RS13445;133.2887251;126.2376518;128.6384543;109.2491378;102.5526345;100.0346072;102.7219599;115.5456184;111.9709644;116.8147309;125.1788628;99.10239951;111.7946921;125.3405957;123.8709263;110.5278774;132.1234681;183.7755373;123.0077154;142.8435423;122.2035209;ymdB;NZ_CP033020.1;2798909;2799442;-;534;protein_coding;O-acetyl-ADP-ribose deacetylase&&sp|P0A8D8|YMDB_ECO57 O-acetyl-ADP-ribose deacetylase OS=Escherichia coli O157:H7 OX=83334 GN=ymdB PE=3 SV=1 && PF01661:Macro domain;A1pp
D9Q99_RS12265;139.7789447;145.1875262;127.5508565;114.9102295;124.5958692;139.3347394;96.16195494;128.4552954;122.2073562;134.8367532;162.0497278;108.3407077;112.6643494;113.0787964;126.8520975;107.4389197;116.3322407;100.0538354;99.5244243;104.8501053;118.7709536;D9Q99_RS12265;NZ_CP033020.1;2567242;2567406;+;165;protein_coding;protein YmjE&&sp|P0DPO2|YMJE_ECOLI Protein YmjE OS=Escherichia coli (strain K12) OX=83333 GN=ymjE PE=1 SV=1 && -;-
D9Q99_RS09055;143.234848;161.5633286;159.5356905;25.92846204;120.5142804;111.1945862;121.5609221;133.9741155;100.1987166;144.5654809;131.2951289;148.673486;122.9232169;156.6350736;109.3574825;125.1347417;111.8256764;77.44908003;70.83797259;124.9463755;140.0762587;yecF;NZ_CP033020.1;1919824;1920048;-;225;protein_coding;DUF2594 family protein YecF&&sp|P0AD08|YECF_ECOL6 Uncharacterized protein YecF OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=yecF PE=4 SV=1 && PF10769:Protein of unknown function (DUF2594);-
D9Q99_RS08640;152.02817;175.1241105;163.9745989;9.044812339;79.95817508;91.4682053;120.8893148;116.1076546;115.7141036;121.162552;131.0499674;123.4829618;139.8878393;124.891753;150.8578379;130.9549623;132.7108843;56.87814935;114.568814;148.1312534;141.5797606;rpe;NZ_CP033020.1;1826260;1826904;+;645;protein_coding;ribulose-phosphate 3-epimerase&&sp|O34557|RPE_BACSU Ribulose-phosphate 3-epimerase OS=Bacillus subtilis (strain 168) OX=224308 GN=rpe PE=3 SV=1 && PF00834:Ribulose-phosphate 3 epimerase family;-
D9Q99_RS12635;5.390773482;11.47001318;11.31161671;120.1097874;10.42511076;9.943871974;5.333352123;11.08241765;11.5318216;8.282972553;12.68415801;16.65809367;7.112240131;10.45266186;9.398561331;76.06229399;100.7041416;1542.98709;494.3505574;32.38017957;30.89917472;D9Q99_RS12635;NZ_CP033020.1;2637758;2637842;+;85;protein_coding;tRNA-Tyr&&-- && -;-
D9Q99_RS17405;123.0394133;114.8059828;121.7387174;124.3661697;126.6233414;116.191703;116.9455742;118.46064;125.1036626;128.7124708;143.4751982;124.2833144;125.164859;127.3214792;119.1091577;110.0722265;143.9376889;76.43001319;117.0024653;108.4568676;126.3359221;fdrA;NZ_CP033020.1;3614072;3615619;-;1548;protein_coding;acyl-CoA synthetase FdrA&&sp|P77187|YAHF_ECOLI Uncharacterized protein YahF OS=Escherichia coli (strain K12) OX=83333 GN=yahF PE=4 SV=1 && PF00549:CoA-ligase|PF02629:CoA binding domain;CoA_binding
D9Q99_RS04470;118.372401;175.8393985;159.3576373;6.07698329;80.49054265;107.0623549;110.8152052;105.9756187;119.6083282;129.6630328;144.652252;123.157104;143.5783477;148.0793763;164.4356626;126.8727243;152.3913052;42.03650725;96.59723535;139.2540461;143.1067547;D9Q99_RS04470;NZ_CP033020.1;921769;922008;+;240;protein_coding;type III secretion system needle complex protein&&sp|P41784|PRGI_SALTY Protein PrgI OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=prgI PE=1 SV=1 && PF09392:Type III secretion needle MxiH, YscF, SsaG, EprI, PscF, EscF;-
D9Q99_RS12110;95.18491341;132.2138683;105.2836467;84.54933273;120.7197608;133.5217012;125.9263696;128.5587216;108.5734135;98.97551985;146.8788732;156.4714052;116.0892819;150.2254542;145.8820172;143.5724694;144.7317977;39.87652862;83.99759596;138.1856007;137.6167258;D9Q99_RS12110;NZ_CP033020.1;2535719;2535856;+;138;protein_coding;NAD-dependent dehydratase&&sp|Q2EER5|YMJC_ECOLI Protein YmjC OS=Escherichia coli (strain K12) OX=83333 GN=ymjC PE=4 SV=1 && -;-
D9Q99_RS09205;109.9859708;113.7200328;112.6636441;182.9447234;125.9731154;115.4459283;128.6467302;114.5140252;122.7898874;110.2279901;127.9759357;111.6222871;114.6239514;121.2496635;108.187156;108.5179332;127.1339725;136.3490131;107.7042345;117.362705;117.7939592;cheR;NZ_CP033020.1;1945724;1946584;+;861;protein_coding;protein-glutamate O-methyltransferase CheR&&sp|P07364|CHER_ECOLI Chemotaxis protein methyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=cheR PE=4 SV=2 && PF01739:CheR methyltransferase, SAM binding domain|PF03705:CheR methyltransferase, all-alpha domain;CheR
D9Q99_RS13680;112.5030988;118.4997221;118.7628679;150.4480774;126.158949;130.8555906;123.4142834;134.5148519;129.4047062;125.5650622;112.13531;135.1961226;128.5872401;138.3589057;127.7659497;102.5898636;117.2006918;61.76952473;88.11512517;125.3642563;127.627026;torC;NZ_CP033020.1;2846009;2847181;-;1173;protein_coding;pentaheme c-type cytochrome TorC&&sp|P33226|TORC_ECOLI Cytochrome c-type protein TorC OS=Escherichia coli (strain K12) OX=83333 GN=torC PE=1 SV=3 && PF03264:NapC/NirT cytochrome c family, N-terminal region;-
D9Q99_RS11940;157.236907;144.3129025;144.3017712;17.57199987;131.6745917;128.5381898;120.76794;129.6781333;139.2794403;130.4429573;131.3413149;125.8137647;121.1913341;141.5377171;135.1782369;108.0480702;120.8400677;57.7061947;104.7439901;118.6932668;124.952177;paaC;NZ_CP033020.1;2494932;2495678;-;747;protein_coding;1%2C2-phenylacetyl-CoA epoxidase subunit PaaC&&sp|P76079|PAAC_ECOLI 1,2-phenylacetyl-CoA epoxidase, subunit C OS=Escherichia coli (strain K12) OX=83333 GN=paaC PE=1 SV=1 && PF05138:Phenylacetic acid catabolic protein;-
D9Q99_RS08795;140.3036437;129.009332;144.0836244;143.3832002;88.74956041;102.3103755;116.2932924;130.7135128;131.6404125;126.9674088;97.38160022;127.2386648;136.7412835;122.6033546;149.712874;127.8258114;87.65849501;60.58047128;67.51419675;162.7713328;139.3438501;zinT;NZ_CP033020.1;1874319;1874969;-;651;protein_coding;metal-binding protein ZinT&&sp|P76344|ZINT_ECOLI Metal-binding protein ZinT OS=Escherichia coli (strain K12) OX=83333 GN=zinT PE=1 SV=1 && PF09223:ZinT (YodA) periplasmic lipocalin-like zinc-recruitment;-
D9Q99_RS08145;164.5289287;169.5779643;172.0556437;76.76189419;104.4705836;115.0697887;126.1914777;133.3130591;134.1332933;109.6839944;113.4898348;110.5425251;125.6807697;129.8941897;141.8358326;108.3037531;104.6659207;51.4896931;89.81848199;132.4422383;118.3842875;gatB;NZ_CP033020.1;1719606;1719890;+;285;protein_coding;PTS galactitol transporter subunit IIB&&sp|P37188|PTKB_ECOLI PTS system galactitol-specific EIIB component OS=Escherichia coli (strain K12) OX=83333 GN=gatB PE=1 SV=2 && PF02302:PTS system, Lactose/Cellobiose specific IIB subunit;PTS_IIB
